playerID,yearID,stint,teamID,league,position,gamesPlayed,putouts,assists,errors,doublePlays,filedingID
cranesa01,1890,1,NY1,NL,1B,1,7,0,2,0,9069
cranesa01,1890,2,PIT,NL,2B,15,35,53,12,4,9070
cranesa01,1890,3,NY1,NL,2B,2,1,2,0,1,9071
cranesa01,1890,1,NY1,NL,OF,1,0,0,0,0,9072
cranesa01,1890,2,PIT,NL,OF,1,0,0,0,0,9073
cranesa01,1890,2,PIT,NL,SS,7,14,22,2,2,9074
crawfge01,1890,1,PH4,AA,OF,4,10,0,0,0,9075
crawfge01,1890,1,PH4,AA,SS,1,2,3,0,0,9076
creelgu01,1890,1,SL4,AA,SS,4,2,8,3,0,9077
crookja01,1890,1,CL6,AA,2B,134,352,349,47,59,9078
crookja01,1890,1,CL6,AA,3B,1,2,1,1,0,9079
crookja01,1890,1,CL6,AA,OF,1,0,0,1,0,9080
crossla01,1890,1,PHP,PL,C,49,191,70,34,7,9081
crossla01,1890,1,PHP,PL,OF,15,25,0,4,0,9082
cunnibe01,1890,1,PHP,PL,OF,1,1,0,1,0,9083
cunnibe01,1890,2,BFP,PL,OF,3,3,0,1,0,9084
cunnibe01,1890,1,PHP,PL,P,14,7,33,7,3,9085
cunnibe01,1890,2,BFP,PL,P,25,7,53,14,2,9086
cushmed01,1890,1,TL2,AA,P,40,1,46,7,1,9087
dailevi01,1890,1,CL4,NL,OF,64,103,13,19,2,9088
dailevi01,1890,1,CL4,NL,P,2,0,4,1,0,9089
dailyco01,1890,1,BRP,PL,1B,6,56,2,1,5,9090
dailyco01,1890,1,BRP,PL,C,40,141,34,24,5,9091
dailyco01,1890,1,BRP,PL,OF,1,0,0,0,0,9092
dailyed01,1890,1,BR4,AA,OF,64,107,17,15,3,9093
dailyed01,1890,2,NY1,NL,OF,3,0,1,1,0,9094
dailyed01,1890,3,LS2,AA,OF,11,13,1,0,0,9095
dailyed01,1890,1,BR4,AA,P,27,20,52,7,2,9096
dailyed01,1890,2,NY1,NL,P,2,1,6,0,0,9097
dailyed01,1890,3,LS2,AA,P,12,6,31,3,1,9098
daleybi01,1890,1,BSP,PL,OF,3,1,1,1,0,9099
daleybi01,1890,1,BSP,PL,P,34,21,46,6,2,9100
dalyjo01,1890,1,PH4,AA,C,9,24,16,11,0,9101
dalyjo01,1890,1,PH4,AA,OF,14,15,3,2,0,9102
dalyto01,1890,1,BRO,NL,1B,12,155,5,1,7,9103
dalyto01,1890,1,BRO,NL,C,69,332,72,20,7,9104
dalyto01,1890,1,BRO,NL,OF,1,4,1,0,0,9105
daniepe01,1890,1,PIT,NL,P,4,1,5,2,0,9106
darlide01,1890,1,CHP,PL,1B,29,252,12,12,15,9107
darlide01,1890,1,CHP,PL,2B,3,4,8,2,0,9108
darlide01,1890,1,CHP,PL,3B,2,1,0,0,0,9109
darlide01,1890,1,CHP,PL,C,9,16,5,4,0,9110
darlide01,1890,1,CHP,PL,OF,7,9,1,2,0,9111
darlide01,1890,1,CHP,PL,SS,15,14,46,17,9,9112
davisge01,1890,1,CL4,NL,2B,2,5,2,0,1,9113
davisge01,1890,1,CL4,NL,OF,133,282,35,18,9,9114
davisge01,1890,1,CL4,NL,SS,1,1,1,0,0,9115
davisju01,1890,1,SL4,AA,3B,21,23,53,28,2,9116
davisju01,1890,2,BR4,AA,3B,38,49,87,25,9,9117
daybi01,1890,1,PHI,NL,P,4,1,1,0,0,9118
daybi01,1890,2,PIT,NL,P,6,1,18,2,0,9119
dealypa01,1890,1,SR2,AA,3B,6,3,14,6,0,9120
dealypa01,1890,1,SR2,AA,C,10,33,12,5,1,9121
dealypa01,1890,1,SR2,AA,OF,2,3,0,1,0,9122
deckeha01,1890,1,PHI,NL,1B,2,14,1,1,2,9123
deckeha01,1890,2,PIT,NL,1B,16,159,6,4,13,9124
deckeha01,1890,2,PIT,NL,2B,1,1,2,2,0,9125
deckeha01,1890,1,PHI,NL,C,1,2,0,0,0,9126
deckeha01,1890,2,PIT,NL,C,70,267,72,34,5,9127
deckeha01,1890,1,PHI,NL,OF,2,3,0,4,0,9128
deckeha01,1890,2,PIT,NL,OF,4,12,0,2,0,9129
deckeha01,1890,2,PIT,NL,SS,1,1,6,2,2,9130
delahed01,1890,1,CLP,PL,1B,1,1,0,0,0,9131
delahed01,1890,1,CLP,PL,2B,20,54,50,14,7,9132
delahed01,1890,1,CLP,PL,3B,3,7,6,1,2,9133
delahed01,1890,1,CLP,PL,OF,18,38,5,0,2,9134
delahed01,1890,1,CLP,PL,SS,76,143,244,79,33,9135
delanbi01,1890,1,CL4,NL,2B,36,82,93,14,18,9136
demarfr01,1890,1,CHN,NL,P,1,0,1,0,0,9137
dennyje01,1890,1,NY1,NL,2B,1,0,1,0,0,9138
dennyje01,1890,1,NY1,NL,3B,106,165,210,47,16,9139
dennyje01,1890,1,NY1,NL,SS,7,19,26,2,3,9140
dewalch01,1890,1,CLP,PL,P,2,0,2,1,0,9141
doefr01,1890,1,BFP,PL,P,1,0,2,0,0,9142
doefr01,1890,2,PTP,PL,P,1,0,0,0,0,9143
dolanjo01,1890,1,CIN,NL,P,2,0,3,0,0,9144
donneji01,1890,1,SL4,AA,3B,11,15,16,8,4,9145
donovpa01,1890,1,BSN,NL,OF,32,45,4,6,1,9146
donovpa01,1890,2,BRO,NL,OF,28,66,3,0,1,9147
dorgami01,1890,1,SR2,AA,OF,33,40,5,5,1,9148
dotyba01,1890,1,TL2,AA,P,1,0,0,0,0,9149
dowseto01,1890,1,CL4,NL,1B,10,107,3,2,8,9150
dowseto01,1890,1,CL4,NL,C,3,11,2,3,0,9151
dowseto01,1890,1,CL4,NL,OF,26,33,7,6,2,9152
dowseto01,1890,1,CL4,NL,P,1,0,2,0,0,9153
doyleja01,1890,1,CL6,AA,2B,6,15,12,3,2,9154
doyleja01,1890,1,CL6,AA,3B,3,3,5,1,0,9155
doyleja01,1890,1,CL6,AA,C,38,177,51,29,7,9156
doyleja01,1890,1,CL6,AA,OF,9,11,1,5,0,9157
doyleja01,1890,1,CL6,AA,SS,25,25,84,16,5,9158
duffech01,1890,1,SL4,AA,3B,33,41,62,14,2,9159
duffech01,1890,1,SL4,AA,OF,66,120,17,7,8,9160
duffech01,1890,1,SL4,AA,SS,1,2,0,0,0,9161
duffyhu01,1890,1,CHP,PL,OF,137,255,34,26,5,9162
dunlafr01,1890,1,PIT,NL,2B,17,36,54,13,4,9163
dunlafr01,1890,2,NYP,PL,2B,1,1,1,0,0,9164
duryeje01,1890,1,CIN,NL,OF,1,0,0,0,0,9165
duryeje01,1890,1,CIN,NL,P,33,7,59,10,4,9166
duzenbi01,1890,1,BFP,PL,P,2,0,2,0,0,9167
dwyerfr01,1890,1,CHP,PL,OF,4,3,0,1,0,9168
dwyerfr01,1890,1,CHP,PL,P,12,3,24,3,0,9169
earlebi01,1890,1,SL4,AA,2B,1,1,2,0,0,9170
earlebi01,1890,1,SL4,AA,3B,1,0,0,1,0,9171
earlebi01,1890,1,SL4,AA,C,18,119,29,7,1,9172
earlebi01,1890,1,SL4,AA,OF,3,2,0,1,0,9173
earlebi01,1890,1,SL4,AA,SS,1,2,2,0,0,9174
earlho01,1890,1,CHN,NL,1B,3,31,2,2,1,9175
earlho01,1890,1,CHN,NL,2B,39,84,137,31,10,9176
earlho01,1890,1,CHN,NL,OF,49,60,8,11,1,9177
earlho01,1890,1,CHN,NL,SS,4,3,11,2,0,9178
eastehe01,1890,3,LS2,AA,3B,1,0,2,2,0,9179
eastehe01,1890,1,CL6,AA,SS,58,82,202,39,20,9180
eastehe01,1890,2,PH4,AA,SS,19,33,59,15,7,9181
eastehe01,1890,3,LS2,AA,SS,6,7,24,4,1,9182
eastoja01,1890,1,CL6,AA,2B,1,0,0,1,0,9183
eastoja01,1890,1,CL6,AA,OF,2,1,0,0,0,9184
eastoja01,1890,1,CL6,AA,P,37,12,52,7,3,9185
eastoja01,1890,1,CL6,AA,SS,2,0,2,0,0,9186
ehretre01,1890,1,LS2,AA,P,43,9,64,12,2,9187
eiteled01,1890,1,CHN,NL,P,1,0,0,1,0,9188
elybo01,1890,1,SR2,AA,1B,4,34,0,2,5,9189
elybo01,1890,1,SR2,AA,2B,2,2,2,1,0,9190
elybo01,1890,1,SR2,AA,3B,1,2,4,0,0,9191
elybo01,1890,1,SR2,AA,OF,78,179,14,18,1,9192
elybo01,1890,1,SR2,AA,P,1,0,1,0,0,9193
elybo01,1890,1,SR2,AA,SS,36,81,123,12,14,9194
esperdu01,1890,1,PH4,AA,P,18,5,34,2,2,9195
esperdu01,1890,2,PIT,NL,P,2,5,3,0,0,9196
esperdu01,1890,3,PHI,NL,P,5,2,9,1,1,9197
esterdu01,1890,1,NY1,NL,1B,45,430,13,7,24,9198
ewingbu01,1890,1,NYP,PL,2B,1,2,4,0,0,9199
ewingbu01,1890,1,NYP,PL,C,81,372,107,26,7,9200
ewingbu01,1890,1,NYP,PL,P,1,0,2,2,1,9201
ewingjo01,1890,1,NYP,PL,P,35,14,61,4,1,9202
faatzja01,1890,1,BFP,PL,1B,32,312,7,6,18,9203
farrasi01,1890,1,PHP,PL,1B,127,1238,58,36,79,9204
farredu01,1890,1,CHP,PL,1B,22,141,14,3,8,9205
farredu01,1890,1,CHP,PL,C,90,428,132,43,12,9206
farredu01,1890,1,CHP,PL,OF,10,18,1,3,1,9207
fennefr01,1890,1,BR4,AA,3B,7,10,21,4,4,9208
fennefr01,1890,1,BR4,AA,SS,38,70,135,34,8,9209
fersoal01,1890,1,BFP,PL,OF,1,0,0,0,0,9210
fersoal01,1890,1,BFP,PL,P,10,1,19,0,0,9211
fieldji01,1890,1,RC2,AA,1B,51,476,12,18,24,9212
fieldji01,1890,1,RC2,AA,P,2,0,1,0,0,9213
fieldjo01,1890,1,PTP,PL,2B,30,75,62,19,6,9214
fieldjo01,1890,1,PTP,PL,C,15,49,12,10,1,9215
fieldjo01,1890,1,PTP,PL,OF,80,153,21,24,3,9216
fieldjo01,1890,1,PTP,PL,SS,4,9,12,7,3,9217
fitzgde01,1890,1,PH4,AA,SS,2,2,4,3,0,9218
fitzgjo01,1890,1,RC2,AA,P,11,3,21,1,0,9219
fogarji01,1890,1,PHP,PL,3B,1,0,0,0,0,9220
fogarji01,1890,1,PHP,PL,OF,91,192,17,8,3,9221
fordto01,1890,1,CL6,AA,P,1,0,1,0,0,9222
fordto01,1890,2,BR4,AA,P,7,3,12,1,0,9223
fordto01,1890,2,BR4,AA,SS,4,0,8,7,0,9224
foremfr01,1890,1,CIN,NL,OF,1,0,0,0,0,9225
foremfr01,1890,1,CIN,NL,P,25,13,26,6,0,9226
fosteel01,1890,1,CHN,NL,OF,27,69,2,1,0,9227
foutzda01,1890,1,BRO,NL,1B,113,1192,39,28,63,9228
foutzda01,1890,1,BRO,NL,OF,13,28,2,2,1,9229
foutzda01,1890,1,BRO,NL,P,5,1,3,0,0,9230
francos01,1890,1,CHN,NL,P,1,0,0,0,0,9231
frielpa01,1890,1,SR2,AA,OF,62,77,7,8,2,9232
fullesh01,1890,1,SL4,AA,SS,130,222,389,91,39,9233
galvipu01,1890,1,PTP,PL,P,26,22,71,7,1,9234
ganzech01,1890,1,BSN,NL,2B,1,3,3,0,0,9235
ganzech01,1890,1,BSN,NL,C,22,131,27,7,4,9236
ganzech01,1890,1,BSN,NL,OF,15,13,1,0,0,9237
ganzech01,1890,1,BSN,NL,SS,3,4,11,1,1,9238
garfibi01,1890,1,CL4,NL,P,9,3,14,2,0,9239
gastrha01,1890,1,CL6,AA,P,48,12,55,5,2,9240
gerhajo01,1890,1,BR4,AA,2B,99,359,348,47,67,9241
gerhajo01,1890,2,SL4,AA,2B,20,50,55,5,5,9242
gerhajo01,1890,2,SL4,AA,3B,17,18,37,4,3,9243
germale01,1890,1,BL3,AA,P,17,3,21,4,0,9244
gettito01,1890,1,SL4,AA,OF,58,62,8,9,1,9245
getzich01,1890,1,BSN,NL,OF,1,1,0,1,0,9246
getzich01,1890,1,BSN,NL,P,40,14,63,19,2,9247
gibsoro01,1890,2,PIT,NL,OF,2,1,0,2,0,9248
gibsoro01,1890,1,CHN,NL,P,1,0,3,0,0,9249
gibsoro01,1890,2,PIT,NL,P,3,0,1,3,0,9250
gilbeha01,1890,1,PIT,NL,2B,2,1,5,0,1,9251
gilbejo01,1890,1,PIT,NL,SS,2,4,5,0,1,9252
gilbepe01,1890,1,BL3,AA,3B,29,34,55,10,5,9253
gilksbo01,1890,1,CL4,NL,2B,2,6,4,1,1,9254
gilksbo01,1890,1,CL4,NL,OF,123,237,20,16,2,9255
gilksbo01,1890,1,CL4,NL,P,4,1,5,1,0,9256
gilksbo01,1890,1,CL4,NL,SS,3,4,8,3,2,9257
gilleji01,1890,1,BFP,PL,OF,1,0,1,3,0,9258
glassja01,1890,1,NY1,NL,SS,124,275,421,69,46,9259
gleasbi02,1890,1,CLP,PL,P,1,0,0,0,0,9260
gleaski01,1890,1,PHI,NL,2B,2,2,7,3,0,9261
gleaski01,1890,1,PHI,NL,P,60,24,95,8,4,9262
glenabo01,1890,1,CHN,NL,2B,66,128,194,25,20,9263
goodahe01,1890,1,LS2,AA,OF,1,0,0,0,0,9264
goodahe01,1890,1,LS2,AA,P,18,7,25,3,0,9265
gorege01,1890,1,NYP,PL,OF,93,146,11,22,3,9266
grafflo01,1890,1,SR2,AA,C,1,1,0,2,0,9267
graych01,1890,1,PIT,NL,P,5,0,3,0,1,9268
grayji01,1890,1,PTP,PL,2B,2,8,5,3,0,9269
grayji01,1890,2,PIT,NL,SS,1,2,2,3,1,9270
greenbi01,1890,1,RC2,AA,2B,123,341,343,59,59,9271
greenbi01,1890,1,RC2,AA,SS,1,2,3,1,1,9272
greened01,1890,1,PH4,AA,2B,2,1,5,3,0,9273
greened01,1890,1,PH4,AA,3B,10,17,23,4,1,9274
greened01,1890,1,PH4,AA,P,25,8,53,4,1,9275
greened01,1890,1,PH4,AA,SS,3,7,3,3,0,9276
greybi01,1890,1,PHI,NL,1B,1,2,0,2,0,9277
greybi01,1890,1,PHI,NL,2B,8,11,23,6,2,9278
greybi01,1890,1,PHI,NL,3B,8,15,8,4,1,9279
greybi01,1890,1,PHI,NL,C,7,28,9,6,1,9280
greybi01,1890,1,PHI,NL,OF,10,13,2,0,0,9281
griffmi01,1890,1,PHP,PL,OF,115,278,33,15,10,9282
griffsa01,1890,1,RC2,AA,2B,1,1,1,1,0,9283
griffsa01,1890,1,RC2,AA,OF,107,159,7,28,1,9284
grimjo01,1890,1,RC2,AA,1B,2,13,0,0,2,9285
grimjo01,1890,1,RC2,AA,2B,4,13,8,2,3,9286
grimjo01,1890,1,RC2,AA,3B,8,11,16,3,0,9287
grimjo01,1890,1,RC2,AA,C,15,69,20,5,2,9288
grimjo01,1890,1,RC2,AA,OF,3,3,0,0,0,9289
grimjo01,1890,1,RC2,AA,P,1,0,0,0,0,9290
grimjo01,1890,1,RC2,AA,SS,21,42,55,17,8,9291
grubehe01,1890,1,CLP,PL,3B,1,1,1,1,0,9292
grubehe01,1890,1,CLP,PL,OF,3,0,1,0,0,9293
grubehe01,1890,1,CLP,PL,P,48,8,109,14,3,9294
gumbead01,1890,1,BSP,PL,OF,7,9,0,1,0,9295
gumbead01,1890,1,BSP,PL,P,39,15,83,13,0,9296
gumbebi01,1890,1,PIT,NL,1B,1,8,0,1,1,9297
gumbebi01,1890,1,PIT,NL,P,10,6,18,3,1,9298
haddoge01,1890,1,BFP,PL,OF,7,6,2,1,0,9299
haddoge01,1890,1,BFP,PL,P,35,20,86,8,2,9300
hallijo01,1890,1,BFP,PL,C,16,31,16,18,2,9301
hallijo01,1890,1,BFP,PL,OF,43,73,11,18,1,9302
hallmbi01,1890,1,PHP,PL,2B,14,23,46,7,7,9303
hallmbi01,1890,1,PHP,PL,3B,10,9,16,7,1,9304
hallmbi01,1890,1,PHP,PL,C,26,118,27,15,3,9305
hallmbi01,1890,1,PHP,PL,OF,34,41,5,6,4,9306
hallmbi01,1890,1,PHP,PL,SS,2,3,9,1,0,9307
hambuch01,1890,1,LS2,AA,OF,133,229,16,14,3,9308
hamilbi01,1890,1,PHI,NL,OF,123,232,23,34,4,9309
hanlone01,1890,1,PTP,PL,OF,118,291,15,30,4,9310
hardilo01,1890,1,BSN,NL,1B,1,14,0,0,0,9311
hardilo01,1890,1,BSN,NL,3B,7,6,12,4,0,9312
hardilo01,1890,1,BSN,NL,C,25,123,33,20,3,9313
hardilo01,1890,1,BSN,NL,OF,15,27,4,3,2,9314
hardilo01,1890,1,BSN,NL,SS,1,1,0,1,0,9315
harrije01,1890,1,CIN,NL,C,65,345,73,19,3,9316
hartbi02,1890,1,SL4,AA,OF,1,1,0,0,0,9317
hartbi02,1890,1,SL4,AA,P,26,7,24,1,0,9318
hartnpa01,1890,1,SL4,AA,1B,14,140,5,7,2,9319
hasnepe01,1890,1,PH4,AA,OF,2,0,0,2,0,9320
hatfigi01,1890,1,NYP,PL,3B,42,43,90,25,5,9321
hatfigi01,1890,1,NYP,PL,OF,1,2,0,1,0,9322
hatfigi01,1890,1,NYP,PL,P,3,0,0,0,0,9323
hatfigi01,1890,1,NYP,PL,SS,27,36,66,28,8,9324
hayesja01,1890,1,BRP,PL,2B,1,2,1,0,0,9325
hayesja01,1890,1,BRP,PL,C,2,1,0,1,0,9326
hayesja01,1890,1,BRP,PL,OF,6,12,1,2,0,9327
hayesja01,1890,1,BRP,PL,SS,3,8,2,3,1,9328
haynefr01,1890,1,PIT,NL,P,1,0,1,0,0,9329
healyjo01,1890,1,TL2,AA,1B,2,26,0,0,2,9330
healyjo01,1890,1,TL2,AA,P,46,24,62,14,2,9331
heardch01,1890,1,PIT,NL,OF,6,6,0,4,0,9332
heardch01,1890,1,PIT,NL,P,6,1,6,2,1,9333
heckegu01,1890,1,PIT,NL,1B,69,610,31,25,26,9334
heckegu01,1890,1,PIT,NL,OF,7,8,3,0,0,9335
heckegu01,1890,1,PIT,NL,P,14,8,19,3,0,9336
helmbho01,1890,1,PH4,AA,P,1,1,2,1,0,9337
hemmige01,1890,2,BRP,PL,OF,1,0,1,2,0,9338
hemmige01,1890,1,CLP,PL,P,3,1,9,1,0,9339
hemmige01,1890,2,BRP,PL,P,19,3,33,2,1,9340
hempdu01,1890,1,PIT,NL,OF,21,34,5,6,3,9341
hempdu01,1890,2,SR2,AA,OF,9,14,4,1,2,9342
henryjo01,1890,1,NY1,NL,OF,37,56,4,9,1,9343
herred01,1890,1,SL4,AA,2B,7,15,8,6,1,9344
herred01,1890,1,SL4,AA,3B,1,0,4,1,0,9345
herred01,1890,1,SL4,AA,OF,4,4,0,0,0,9346
higgibi01,1890,1,SL4,AA,2B,67,168,204,19,34,9347
higgibi01,1890,2,SR2,AA,2B,1,4,4,0,1,9348
hillbe01,1890,1,BL3,AA,3B,9,24,18,7,2,9349
hinespa01,1890,1,PIT,NL,1B,17,166,13,5,8,9350
hinespa01,1890,2,BSN,NL,1B,1,9,0,0,0,9351
hinespa01,1890,1,PIT,NL,OF,14,29,2,6,1,9352
hinespa01,1890,2,BSN,NL,OF,69,114,4,16,2,9353
hollibu01,1890,1,CIN,NL,OF,131,253,20,15,5,9354
honanma01,1890,1,CHN,NL,C,1,6,0,1,0,9355
hornujo01,1890,1,NY1,NL,1B,36,363,14,9,23,9356
hornujo01,1890,1,NY1,NL,3B,5,11,6,4,1,9357
hornujo01,1890,1,NY1,NL,OF,77,110,12,9,3,9358
hornujo01,1890,1,NY1,NL,SS,2,4,4,2,1,9359
howesh01,1890,1,NY1,NL,2B,18,36,58,12,3,9360
howesh01,1890,1,NY1,NL,3B,1,0,0,0,0,9361
hoydu01,1890,1,BFP,PL,2B,1,1,2,0,1,9362
hoydu01,1890,1,BFP,PL,OF,122,289,23,30,9,9363
hughemi01,1890,2,PH4,AA,OF,1,0,0,0,0,9364
hughemi01,1890,1,BRO,NL,P,9,1,15,0,1,9365
hughemi01,1890,2,PH4,AA,P,6,1,6,3,1,9366
hurleje01,1890,1,PTP,PL,C,7,26,3,3,0,9367
hurleje01,1890,1,PTP,PL,OF,1,1,0,0,0,9368
hustebi01,1890,1,PHP,PL,P,18,3,24,5,1,9369
hutchbi01,1890,1,CHN,NL,P,71,44,128,14,5,9370
hutched01,1890,1,CHN,NL,2B,4,6,12,0,1,9371
irwinar01,1890,1,BSP,PL,SS,96,137,331,65,44,9372
irwinjo01,1890,1,BFP,PL,1B,12,103,11,1,13,9373
irwinjo01,1890,1,BFP,PL,2B,1,2,5,2,1,9374
irwinjo01,1890,1,BFP,PL,3B,64,79,139,29,13,9375
johnsbi01,1890,1,BL3,AA,OF,24,39,6,7,3,9376
johnsdi01,1890,1,BSP,PL,OF,2,3,1,1,0,9377
johnsdi01,1890,2,NYP,PL,OF,76,164,18,21,3,9378
johnsdi01,1890,2,NYP,PL,SS,2,2,0,0,0,9379
johnssp01,1890,1,CL6,AA,OF,135,164,12,14,1,9380
joneshe02,1890,1,PIT,NL,P,5,0,3,0,1,9381
jonesmi01,1890,1,LS2,AA,P,3,2,4,2,0,9382
jordami01,1890,1,PIT,NL,OF,37,62,9,4,0,9383
joycebi01,1890,1,BRP,PL,3B,133,176,284,107,22,9384
kaneje01,1890,1,SL4,AA,1B,5,38,1,4,1,9385
kaneje01,1890,1,SL4,AA,C,4,8,4,0,0,9386
kappejo01,1890,1,PH4,AA,2B,2,3,7,4,0,9387
kappejo01,1890,1,PH4,AA,3B,11,10,14,5,3,9388
kappejo01,1890,1,PH4,AA,C,3,8,2,1,0,9389
kappejo01,1890,1,PH4,AA,OF,23,34,6,7,0,9390
kappejo01,1890,1,PH4,AA,SS,18,20,63,14,5,9391
keefege01,1890,1,BFP,PL,P,25,2,49,10,1,9392
keefejo01,1890,1,SR2,AA,P,43,14,71,4,2,9393
keefeti01,1890,1,NYP,PL,P,30,15,61,4,2,9394
keenaji01,1890,1,CIN,NL,1B,2,26,1,0,1,9395
keenaji01,1890,1,CIN,NL,3B,1,1,0,0,0,9396
keenaji01,1890,1,CIN,NL,C,50,244,63,16,5,9397
keenaji01,1890,1,CIN,NL,OF,1,0,0,0,0,9398
keffefr01,1890,1,SR2,AA,P,2,1,5,1,0,9399
kellyki01,1890,1,BSP,PL,1B,4,18,5,3,3,9400
kellyki01,1890,1,BSP,PL,3B,2,2,3,1,0,9401
kellyki01,1890,1,BSP,PL,C,56,198,60,24,2,9402
kellyki01,1890,1,BSP,PL,OF,6,13,2,0,1,9403
kellyki01,1890,1,BSP,PL,P,1,0,0,0,0,9404
kellyki01,1890,1,BSP,PL,SS,27,43,75,27,6,9405
keltyjo01,1890,1,PIT,NL,OF,59,100,6,12,1,9406
kerinjo01,1890,1,SL4,AA,1B,17,170,10,6,12,9407
kerinjo01,1890,1,SL4,AA,C,1,2,0,0,0,9408
kilroma01,1890,1,BSP,PL,3B,1,1,1,1,0,9409
kilroma01,1890,1,BSP,PL,OF,2,2,0,0,0,9410
kilroma01,1890,1,BSP,PL,P,30,25,55,8,2,9411
kilroma01,1890,1,BSP,PL,SS,1,0,4,1,0,9412
kingsi01,1890,1,CHP,PL,1B,1,0,0,0,0,9413
kingsi01,1890,1,CHP,PL,OF,1,0,0,0,0,9414
kingsi01,1890,1,CHP,PL,P,56,22,139,6,5,9415
kinslto01,1890,1,BRP,PL,C,64,298,72,37,7,9416
kittrma01,1890,1,CHN,NL,C,96,458,113,34,9,9417
klusmbi01,1890,1,SL4,AA,2B,15,16,44,7,3,9418
knausfr01,1890,1,CL6,AA,P,37,9,48,5,1,9419
knellph01,1890,1,PHP,PL,OF,2,0,0,0,0,9420
knellph01,1890,1,PHP,PL,P,35,24,67,10,4,9421
knighjo01,1890,1,CIN,NL,OF,127,224,11,19,0,9422
knowlji01,1890,1,RC2,AA,3B,123,162,303,63,19,9423
knoxan01,1890,1,PH4,AA,1B,21,205,5,8,8,9424
krockgu01,1890,1,BFP,PL,P,4,0,9,0,0,9425
kuehnbi01,1890,1,PTP,PL,3B,126,159,304,82,18,9426
lacke01,1890,1,PH4,AA,P,1,0,0,0,0,9427
larkihe01,1890,1,CLP,PL,1B,125,1268,40,30,63,9428
larkihe01,1890,1,CLP,PL,OF,1,0,0,0,0,9429
laroqsa01,1890,1,PIT,NL,1B,2,15,1,1,1,9430
laroqsa01,1890,1,PIT,NL,2B,78,227,244,38,32,9431
laroqsa01,1890,1,PIT,NL,OF,1,2,0,1,0,9432
laroqsa01,1890,1,PIT,NL,SS,31,48,76,36,2,9433
lathaar01,1890,1,CHP,PL,3B,52,65,119,25,9,9434
lathaar01,1890,2,CIN,NL,3B,41,54,103,27,10,9435
lathaar01,1890,2,CIN,NL,OF,1,0,0,0,0,9436
lauerch01,1890,1,CHN,NL,C,2,12,3,3,0,9437
lawsoal01,1890,1,BSN,NL,P,1,0,2,0,0,9438
lawsoal01,1890,2,PIT,NL,P,2,0,3,2,0,9439
lehanmi01,1890,1,CL6,AA,1B,140,1430,73,27,80,9440
leighjo01,1890,1,SR2,AA,OF,7,15,0,1,0,9441
lewis01,1890,1,BFP,PL,OF,1,0,0,0,0,9442
lewis01,1890,1,BFP,PL,P,1,2,3,0,0,9443
lincoez01,1890,1,CL4,NL,P,15,4,28,3,0,9444
lincoez01,1890,2,SR2,AA,P,3,2,3,0,0,9445
longda01,1890,1,BL3,AA,OF,21,26,5,2,0,9446
longhe01,1890,1,BSN,NL,SS,101,230,352,66,40,9447
lovetto01,1890,1,BRO,NL,OF,1,1,0,0,0,9448
lovetto01,1890,1,BRO,NL,P,44,10,79,10,3,9449
lowebo01,1890,1,BSN,NL,3B,12,19,16,4,1,9450
lowebo01,1890,1,BSN,NL,OF,15,34,0,1,0,9451
lowebo01,1890,1,BSN,NL,SS,24,50,66,6,1,9452
lubypa01,1890,1,CHN,NL,1B,2,19,2,1,0,9453
lubypa01,1890,1,CHN,NL,P,34,11,45,3,0,9454
lynchja01,1890,1,BR4,AA,P,1,2,5,0,0,9455
lyonsde01,1890,1,PH4,AA,3B,88,147,203,35,14,9456
lyonsha01,1890,1,RC2,AA,3B,2,1,3,1,0,9457
lyonsha01,1890,1,RC2,AA,C,1,0,0,1,0,9458
lyonsha01,1890,1,RC2,AA,OF,132,264,25,25,4,9459
lyonsha01,1890,1,RC2,AA,P,1,0,2,0,0,9460
lyonspa01,1890,1,CL4,NL,2B,11,24,28,10,2,9461
lyonsto01,1890,1,SR2,AA,P,3,1,6,0,0,9462
lytleda01,1890,2,PIT,NL,2B,8,15,21,7,0,9463
lytleda01,1890,1,CHN,NL,OF,1,3,1,0,0,9464
lytleda01,1890,2,PIT,NL,OF,7,10,0,3,0,9465
macey01,1890,1,PH4,AA,C,1,1,0,0,0,9466
mackco01,1890,1,BFP,PL,1B,5,36,6,0,1,9467
mackco01,1890,1,BFP,PL,C,112,449,140,48,13,9468
mackco01,1890,1,BFP,PL,OF,9,15,1,2,0,9469
mackre01,1890,1,BL3,AA,2B,26,62,76,10,7,9470
maddeki01,1890,1,BSP,PL,OF,2,3,1,0,0,9471
maddeki01,1890,1,BSP,PL,P,10,5,16,2,2,9472
maddeki01,1890,1,BSP,PL,SS,1,1,3,1,0,9473
marrle01,1890,1,CIN,NL,3B,63,71,125,33,5,9474
marrle01,1890,1,CIN,NL,OF,64,68,12,6,3,9475
marrle01,1890,1,CIN,NL,SS,3,1,7,0,0,9476
marsed01,1890,1,SR2,AA,P,16,3,28,2,1,9477
mattimi01,1890,1,BR4,AA,OF,14,11,0,6,0,9478
mattimi01,1890,1,BR4,AA,P,19,9,38,6,0,9479
maulal01,1890,1,PTP,PL,OF,15,24,4,4,1,9480
maulal01,1890,1,PTP,PL,P,30,25,79,11,4,9481
maulal01,1890,1,PTP,PL,SS,1,2,1,1,0,9482
